Education,Marital_Status,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,MntTotal,TotalCampAccepted,Customer_years
Graduation,Widow,60208.0,1,1,13,11,8,3,7,7,48,656,2,9
Master,Together,32889.0,1,1,78,3,2,1,3,5,53,55,0,8
Graduation,Single,34738.0,1,0,51,1,1,0,3,6,37,20,0,7
Master,Together,30538.0,1,0,27,4,9,0,4,10,50,367,0,9
2n Cycle,Together,82326.0,0,0,30,1,5,10,6,2,44,2257,4,7
PhD,Divorced,26642.0,1,0,71,2,2,0,3,6,54,42,0,7
Graduation,Divorced,69932.0,0,1,97,2,7,6,11,4,57,1049,0,8
Graduation,Single,44503.0,1,1,83,2,2,0,3,6,49,48,0,7
PhD,Single,60200.0,0,1,3,6,6,2,11,6,73,685,0,8
Graduation,Divorced,49638.0,0,1,71,1,1,0,3,2,69,39,0,7
2n Cycle,Single,23830.0,0,0,3,1,1,0,3,7,34,43,0,7
Master,Widow,33051.0,0,0,15,3,9,1,8,9,62,835,1,9
Graduation,Married,72905.0,0,0,52,1,3,7,9,1,63,1515,1,7
PhD,Together,69702.0,0,1,8,2,7,7,10,4,70,1039,0,8
Graduation,Divorced,70300.0,1,0,89,3,5,5,13,8,46,1596,0,8
PhD,Married,70643.0,0,0,66,1,5,8,4,6,37,1828,1,9
PhD,Married,30396.0,1,0,22,2,1,1,2,7,52,34,2,7
PhD,Divorced,50616.0,0,1,56,2,4,0,4,7,53,149,0,7
Master,Single,62772.0,0,1,74,1,5,6,11,2,52,946,1,8
PhD,Single,30298.0,0,0,48,1,1,1,3,3,36,28,0,7
Graduation,Single,52413.0,1,0,67,2,7,1,7,7,37,450,0,9
PhD,Married,44155.0,1,1,24,1,1,1,2,4,64,46,0,7
PhD,Divorced,86979.0,0,0,67,1,5,5,5,2,50,1702,2,8
Graduation,Together,76532.0,1,1,38,4,9,5,7,5,46,820,0,8
Graduation,Married,42081.0,1,0,86,2,6,3,4,6,39,382,1,8
PhD,Married,67546.0,0,0,90,1,4,10,5,3,33,2126,0,9
Master,Together,88420.0,0,0,87,1,4,7,8,1,32,2069,3,7
Graduation,Married,31158.0,1,0,62,2,2,0,3,8,36,72,0,8
Graduation,Divorced,61671.0,0,1,23,8,10,4,6,8,53,732,2,7
Graduation,Single,69719.0,0,0,99,1,2,3,5,1,47,801,0,7
Graduation,Divorced,49160.0,0,1,29,2,3,1,6,6,72,236,0,8
Basic,Together,24882.0,1,0,52,1,1,1,2,6,43,80,1,9
PhD,Single,90933.0,0,0,90,1,4,6,4,1,67,1685,1,7
PhD,Single,113734.0,0,0,9,0,27,0,0,1,76,277,0,7
PhD,Together,59292.0,0,1,71,2,3,5,8,3,71,507,0,8
PhD,Married,45759.0,1,1,13,2,2,0,3,7,57,68,0,8
Graduation,Single,22148.0,0,0,16,1,1,0,3,7,38,49,0,7
Master,Married,73395.0,0,0,94,1,4,4,6,2,34,397,0,7
Graduation,Divorced,29819.0,1,0,77,3,3,0,3,6,50,39,0,8
Graduation,Married,45688.0,0,1,20,2,3,1,8,4,53,306,1,7
Graduation,Married,62820.0,0,0,51,1,3,4,6,1,67,976,0,8
PhD,Married,60491.0,0,1,81,4,6,11,7,5,50,1028,0,8
Graduation,Together,33235.0,1,0,71,1,3,0,3,7,35,70,0,7
Graduation,Married,35701.0,0,0,36,1,1,0,3,6,62,46,0,8
Master,Married,31535.0,1,0,95,1,1,1,2,7,41,51,1,8
2n Cycle,Together,92556.0,0,0,32,0,3,5,13,0,61,1263,0,7
Graduation,Single,67384.0,0,1,32,2,7,8,5,5,51,1490,1,9
Master,Together,80573.0,0,0,85,1,4,6,13,2,50,1564,0,9
Graduation,Married,77870.0,0,1,93,3,5,5,5,8,54,1815,3,9
PhD,Widow,52278.0,0,1,24,6,10,5,10,8,58,1198,0,8
Graduation,Single,57107.0,0,1,44,7,4,4,8,8,53,416,3,9
Graduation,Married,18929.0,0,0,15,1,1,0,4,6,31,85,0,8
PhD,Single,36038.0,1,0,82,2,3,0,3,6,40,47,0,8
Graduation,Single,20180.0,0,0,27,1,2,1,4,7,45,137,0,8
PhD,Together,34230.0,1,1,72,1,1,0,2,7,56,21,0,9
2n Cycle,Single,31878.0,0,1,7,1,1,0,4,3,44,70,0,7
2n Cycle,Married,70932.0,0,1,57,2,6,2,12,3,49,909,0,7
Graduation,Single,91249.0,0,0,84,0,7,9,6,4,65,1676,5,9
Master,Single,77598.0,0,0,53,1,7,5,13,3,78,1735,1,8
Graduation,Single,80982.0,1,1,48,3,11,5,11,5,62,1191,0,8
Master,Married,22701.0,1,0,2,1,1,0,3,5,44,24,0,8
PhD,Married,55212.0,0,1,65,3,4,2,11,8,52,1182,2,9
Graduation,Married,70617.0,0,0,45,1,3,3,7,2,51,1280,0,8
Graduation,Single,64849.0,0,0,42,1,9,3,6,5,64,1336,1,9
Master,Married,62694.0,1,1,29,5,9,3,7,7,56,749,0,8
PhD,Married,61917.0,1,1,83,1,2,0,4,5,47,91,0,8
PhD,Married,67472.0,0,1,93,2,4,2,7,3,74,414,0,8
Master,Married,21059.0,1,0,40,3,3,0,3,6,39,44,0,7
Master,Married,29543.0,2,0,47,2,3,1,2,7,53,63,0,7
Graduation,Married,75903.0,0,1,50,2,6,6,9,3,70,901,0,8
2n Cycle,Together,34984.0,1,1,40,2,1,0,3,7,46,38,0,9
PhD,Single,54998.0,0,1,3,5,4,2,9,4,65,455,1,8
PhD,Widow,54356.0,0,1,62,3,11,2,8,8,72,775,1,9
Master,Married,34242.0,0,1,25,1,0,0,3,5,62,15,0,7
Graduation,Married,25410.0,1,0,48,1,1,0,4,4,48,38,0,8
PhD,Married,73356.0,0,0,56,1,5,11,5,2,37,1512,4,7
Graduation,Together,28320.0,0,1,68,1,1,0,3,8,71,43,0,8
Graduation,Single,23763.0,1,0,64,1,1,0,3,7,44,42,0,9
Graduation,Married,72570.0,0,0,67,1,4,6,12,1,37,1089,0,7
Master,Married,34529.0,1,0,94,2,2,2,3,7,45,162,0,9
Graduation,Widow,70792.0,0,0,82,2,3,4,10,3,70,1272,0,8
Graduation,Married,63211.0,0,0,3,2,3,8,7,2,39,1173,1,9
Master,Married,83891.0,0,1,24,1,4,7,10,1,47,816,0,7
Graduation,Single,36065.0,1,1,54,3,3,0,3,8,53,74,0,8
Graduation,Together,39898.0,0,1,20,2,3,0,4,7,67,134,0,8
PhD,Single,51141.0,0,0,96,1,3,1,4,5,81,157,0,8
Graduation,Married,56939.0,0,1,19,2,3,3,10,3,45,561,0,8
Graduation,Single,80872.0,0,0,60,1,4,4,10,1,70,1336,0,7
PhD,Together,72335.0,0,0,2,1,10,4,8,8,45,2092,1,9
PhD,Single,61798.0,0,0,13,1,4,2,9,4,57,463,0,8
PhD,Widow,76842.0,0,0,37,1,1,8,7,0,71,1130,0,7
Graduation,Together,29478.0,1,0,59,1,1,0,3,6,45,20,0,7
Graduation,Single,46998.0,0,1,55,5,5,3,5,7,65,377,1,9
Graduation,Single,96843.0,0,0,60,1,6,11,10,2,31,1544,2,8
PhD,Widow,56551.0,1,1,48,3,2,1,4,4,71,138,0,7
Master,Married,70053.0,0,1,38,3,8,5,10,5,56,1012,0,8
PhD,Widow,71670.0,0,0,8,1,5,3,6,6,59,1766,4,8
Graduation,Married,44359.0,1,1,19,3,2,0,4,3,43,45,0,7
Graduation,Single,40887.0,1,1,32,3,3,1,3,9,69,161,1,8
Graduation,Divorced,48877.0,0,1,27,1,3,0,4,7,55,144,0,7
Graduation,Together,74485.0,0,0,58,1,6,7,12,3,74,1734,0,8
Graduation,Together,64474.0,0,1,59,2,8,2,10,5,49,823,0,8
Graduation,Together,77226.0,0,1,29,2,6,8,12,3,58,1138,0,7
Graduation,Widow,72643.0,0,0,60,1,3,10,7,2,72,1429,2,8
Master,Together,85738.0,0,0,41,1,3,6,11,1,43,1371,2,7
Graduation,Divorced,55686.0,0,1,27,2,6,3,5,4,55,982,1,8
Graduation,Single,39062.0,1,0,28,1,1,0,3,4,38,44,1,7
Graduation,Together,34600.0,1,1,8,5,5,2,5,8,50,318,1,8
Graduation,Married,40794.0,0,1,18,2,6,3,5,7,46,434,0,8
2n Cycle,Married,54690.0,1,1,76,3,3,1,5,3,50,198,0,8
Graduation,Married,4428.0,0,1,0,0,25,0,0,1,52,359,0,8
2n Cycle,Married,32632.0,0,0,32,2,4,4,8,5,58,576,0,9
PhD,Single,38236.0,1,1,2,4,3,0,4,7,53,88,0,8
Graduation,Married,36781.0,1,0,16,1,2,1,2,8,42,63,1,7
Master,Single,31385.0,1,0,56,1,1,0,2,8,37,27,2,9
Graduation,Married,24570.0,1,0,97,3,4,0,4,9,37,193,0,8
PhD,Divorced,25509.0,1,0,15,3,3,0,3,9,47,101,1,9
Graduation,Married,94642.0,0,0,35,0,5,7,9,1,70,2211,2,7
Master,Married,58646.0,0,1,3,1,2,1,4,4,59,140,0,8
Graduation,Single,53201.0,1,1,49,8,6,3,5,7,46,415,0,8
Graduation,Together,21994.0,0,1,4,1,0,0,3,5,64,22,0,9
Graduation,Married,57113.0,1,1,45,6,4,1,5,7,43,263,0,8
Graduation,Married,51373.0,0,0,37,1,3,5,3,4,30,393,0,8
Graduation,Married,23477.0,1,0,39,3,3,0,4,8,35,147,0,8
Graduation,Married,58116.0,0,1,38,2,3,3,8,2,65,443,0,7
PhD,Divorced,72968.0,0,0,8,1,5,5,8,3,58,1958,2,8
Master,Married,39791.0,0,1,89,2,3,1,4,7,50,174,0,8
Master,Single,91712.0,0,0,47,0,9,7,11,3,74,2217,2,8
Graduation,Single,94472.0,0,1,75,1,5,5,5,5,63,1691,2,7
Graduation,Together,13672.0,1,1,86,2,1,0,3,8,61,25,0,8
2n Cycle,Married,96547.0,0,0,4,0,7,6,8,2,41,809,4,7
Graduation,Married,79205.0,0,0,73,1,6,5,4,4,46,895,2,9
PhD,Together,56559.0,0,1,46,3,4,3,8,4,46,484,0,9
PhD,Married,32644.0,1,0,38,4,7,1,6,8,48,413,1,8
2n Cycle,Single,67506.0,0,1,73,1,4,1,6,3,41,331,0,7
Graduation,Single,24206.0,1,0,66,1,1,0,3,6,51,25,0,8
PhD,Divorced,28420.0,1,0,36,1,1,0,2,6,54,13,0,8
Graduation,Married,22979.0,1,0,29,3,3,2,2,8,51,115,1,9
Graduation,Single,33279.0,0,0,29,1,0,0,3,3,55,16,0,7
Master,Single,46423.0,1,1,6,3,2,0,4,7,49,92,0,8
Graduation,Married,30368.0,0,1,97,2,2,0,3,8,44,52,0,8
Graduation,Married,63684.0,0,1,61,3,8,4,8,5,51,1464,0,9
Graduation,Divorced,41638.0,0,1,68,4,5,5,3,8,57,441,1,8
PhD,Divorced,68805.0,0,1,73,1,3,1,7,2,62,283,0,8
PhD,Together,65814.0,0,1,90,3,8,2,10,5,55,747,0,7
Graduation,Divorced,71964.0,0,0,81,1,5,6,5,3,63,1870,0,8
Graduation,Single,39146.0,1,0,1,3,4,0,4,8,35,165,0,8
Graduation,Together,96876.0,0,0,79,1,7,7,9,2,44,1941,4,8
Basic,Married,34445.0,0,0,92,6,11,2,8,9,40,839,0,8
Graduation,Single,68281.0,0,0,31,1,2,9,13,5,63,1655,1,9
2n Cycle,Married,37284.0,1,1,46,1,0,0,3,6,46,23,0,8
Graduation,Married,36790.0,0,0,14,1,2,1,2,9,38,66,1,8
Graduation,Together,27943.0,1,1,89,3,2,0,3,8,54,37,0,8
Graduation,Divorced,22263.0,1,1,31,2,1,0,3,6,70,21,0,7
Graduation,Together,30261.0,1,2,75,1,0,0,3,8,49,22,0,9
Graduation,Together,28587.0,1,0,42,3,2,0,4,6,43,78,0,7
Master,Married,43815.0,1,0,53,1,2,0,3,6,39,79,0,8
Graduation,Married,48195.0,1,1,53,6,4,2,5,6,65,265,0,7
Master,Married,77027.0,0,1,23,2,8,3,6,4,69,1175,0,7
PhD,Married,71322.0,0,1,57,2,8,5,13,4,56,1305,0,8
Master,Married,32765.0,1,0,49,2,2,0,4,5,42,46,0,7
Graduation,Together,29672.0,1,1,6,1,0,0,3,6,56,25,0,8
Graduation,Divorced,23272.0,0,0,29,1,1,0,3,4,68,46,0,8
Master,Together,49912.0,0,1,5,4,10,5,7,8,72,874,2,9
2n Cycle,Together,7500.0,1,0,98,4,2,1,3,9,36,100,0,9
PhD,Widow,68117.0,0,1,80,2,11,8,4,6,74,930,2,8
Graduation,Married,67225.0,0,1,4,3,7,2,11,5,66,868,0,8
Graduation,Married,17649.0,1,0,70,3,3,0,3,8,45,45,0,8
Graduation,Together,55914.0,0,1,32,4,11,6,8,7,46,1260,0,8
Graduation,Married,40059.0,1,0,82,1,6,2,3,8,37,414,1,8
Graduation,Together,60905.0,0,1,27,2,3,3,7,2,71,392,0,8
Graduation,Married,75330.0,1,1,94,4,10,3,12,6,44,1109,0,9
Graduation,Single,60689.0,0,1,23,4,4,4,10,3,70,639,0,8
Graduation,Married,38680.0,1,0,97,1,2,0,3,7,37,79,0,8
Graduation,Together,61416.0,0,0,25,1,10,3,10,6,39,1665,1,8
Graduation,Single,49767.0,0,0,92,1,5,4,8,4,30,692,0,8
Graduation,Single,83273.0,1,2,98,10,4,6,9,7,51,1392,0,9
Graduation,Married,29009.0,1,0,19,2,2,0,3,6,40,44,0,8
Master,Married,45057.0,1,0,80,1,2,0,3,5,42,50,0,8
Graduation,Married,37150.0,1,0,80,8,4,3,6,7,50,467,0,9
Graduation,Single,43020.0,1,0,79,3,4,1,4,6,51,223,0,8
Graduation,Married,53154.0,0,1,50,1,3,1,4,4,62,158,0,7
Graduation,Married,65308.0,0,0,60,1,7,8,12,4,48,1211,2,8
Graduation,Single,76467.0,1,0,44,2,2,5,5,6,51,1575,1,9
2n Cycle,Married,81044.0,0,0,0,1,5,6,10,1,74,1208,0,8
Graduation,Married,32871.0,1,1,28,1,1,0,3,4,70,43,0,8
Graduation,Single,55801.0,1,1,35,6,7,2,6,7,46,527,1,8
Graduation,Widow,76320.0,0,1,49,2,6,3,4,2,62,932,0,7
Master,Single,36927.0,1,1,46,2,3,0,3,8,66,71,0,7
Graduation,Together,48794.0,1,1,97,1,1,0,3,4,68,54,0,7
Graduation,Single,23478.0,0,0,51,1,3,0,3,8,56,129,0,8
Graduation,Divorced,71128.0,1,0,80,3,2,10,12,7,48,1615,0,9
PhD,Divorced,70179.0,0,1,10,3,7,3,13,5,45,1034,0,8
Graduation,Married,59462.0,0,1,29,2,9,2,12,7,71,1088,0,8
Master,Together,52247.25135379061,1,1,52,7,4,10,4,3,52,721,0,8
Graduation,Together,38361.0,1,0,74,3,3,1,3,7,52,137,0,8
PhD,Single,52247.25135379061,1,0,82,2,3,0,3,6,40,47,0,8
PhD,Together,70038.0,0,0,54,1,4,4,8,2,39,1244,0,8
Graduation,Together,42554.0,1,1,93,2,2,0,3,4,43,41,0,8
Graduation,Married,67445.0,0,1,63,5,9,6,12,6,47,1174,0,9
Graduation,Widow,67046.0,0,1,92,2,4,5,4,2,70,993,0,8
Graduation,Married,42192.0,0,0,40,1,2,1,3,4,73,100,0,8
PhD,Married,77610.0,0,1,70,2,4,7,4,7,69,1680,0,9
Graduation,Married,31761.0,1,0,96,2,3,0,4,5,37,98,0,7
Graduation,Together,34350.0,1,0,81,1,1,0,3,7,42,48,0,8
Graduation,Together,54591.0,0,1,63,3,6,2,8,5,72,519,0,8
Graduation,Married,71866.0,0,1,85,1,6,3,10,3,65,715,0,8
Graduation,Married,25293.0,1,0,51,1,1,1,2,8,52,37,0,8
PhD,Single,42000.0,0,0,23,2,5,2,11,5,34,653,1,8
Graduation,Married,69520.0,0,0,95,1,9,6,5,5,38,1455,0,8
Graduation,Divorced,64713.0,1,0,11,2,5,5,7,4,51,602,1,7
Master,Married,27889.0,1,0,42,1,1,1,2,6,44,26,0,8
Basic,Widow,22123.0,0,0,77,1,2,1,3,5,61,102,0,7
Graduation,Married,52247.25135379061,1,1,82,4,2,1,3,8,50,97,0,8
Master,Together,52247.25135379061,0,1,83,2,4,1,4,6,67,207,0,8
Graduation,Married,27803.0,1,0,40,2,3,0,4,8,48,176,0,9
Graduation,Single,52247.25135379061,0,1,95,3,6,1,5,7,66,450,0,8
Graduation,Married,51651.0,0,1,32,4,6,2,5,8,61,433,0,9
Graduation,Married,68487.0,0,0,48,1,9,7,13,4,33,1366,0,8
Master,Widow,52247.25135379061,0,0,75,1,5,5,11,1,78,1564,2,8
Graduation,Married,56796.0,0,1,24,3,8,9,7,7,52,1001,0,8
2n Cycle,Married,87000.0,0,0,61,1,4,6,7,2,29,961,0,9
Graduation,Married,79823.0,0,1,6,1,6,9,7,2,62,1518,1,7
Graduation,Single,30828.0,1,0,16,2,1,1,4,3,41,56,0,8
Master,Married,34109.0,0,1,39,1,0,0,3,4,50,22,0,8
Master,Divorced,53367.0,1,1,2,7,5,1,8,7,47,400,1,8
Basic,Together,22390.0,0,0,49,1,1,0,2,7,52,26,0,8
Graduation,Together,71322.0,0,1,31,1,4,1,7,2,45,350,0,7
Graduation,Absurd,79244.0,0,0,58,1,4,10,7,1,28,1216,3,9
Master,Together,49912.0,0,1,5,4,10,5,7,8,72,874,2,9
PhD,Married,48699.0,1,1,90,1,1,0,3,5,71,40,0,8
Graduation,Together,80144.0,0,0,47,1,3,7,8,1,46,1367,0,8
Graduation,Single,54252.0,1,1,25,5,4,1,5,6,65,264,0,8
Master,Married,81929.0,1,0,60,2,4,4,10,6,45,2053,3,9
Graduation,Married,76068.0,0,1,67,1,2,3,4,6,46,1376,2,9
Master,Married,53204.0,1,1,40,1,1,0,3,4,45,45,0,7
PhD,Together,67911.0,0,1,63,3,6,7,11,3,72,976,0,7
2n Cycle,Married,14796.0,1,0,1,2,1,0,3,9,37,51,1,9
PhD,Married,78128.0,0,1,89,2,8,4,6,3,47,1264,2,7
Basic,Married,14188.0,0,0,40,1,2,0,4,6,49,75,0,8
Basic,Married,20425.0,1,0,5,2,2,0,3,7,35,57,0,9
Master,Married,58646.0,0,1,3,1,2,1,4,4,59,140,0,8
Graduation,Divorced,72967.0,0,1,1,2,7,2,8,5,51,497,2,9
Master,Married,48150.0,0,1,24,3,5,1,4,7,72,266,0,8
Graduation,Single,82332.0,0,0,89,1,5,3,12,2,60,2006,2,9
Graduation,Widow,58275.0,1,1,48,6,8,2,7,7,66,615,0,8
PhD,Together,44953.0,0,0,31,1,7,3,13,6,40,1021,1,9
Graduation,Together,34587.0,1,1,68,2,1,0,3,4,68,22,0,7
Master,Together,43018.0,0,1,46,1,2,2,2,5,47,133,0,8
Master,Married,45736.0,0,1,92,5,7,1,6,7,67,437,0,8
Master,Together,66476.0,0,1,80,2,6,8,10,4,52,1013,0,8
2n Cycle,Married,27733.0,1,0,16,2,2,0,3,7,40,57,0,8
PhD,Together,69805.0,0,1,50,2,6,8,11,2,69,1038,0,7
Master,Single,72217.0,0,0,93,1,3,10,8,2,59,1573,0,8
Graduation,Divorced,25818.0,1,0,51,1,0,1,2,7,50,28,0,9
Master,Together,37509.0,1,0,24,2,3,0,4,7,45,123,0,9
2n Cycle,Together,25176.0,1,1,79,1,1,0,2,7,45,13,0,8
Graduation,Married,43586.0,0,1,26,3,3,0,4,8,41,132,0,9
2n Cycle,Married,53230.0,0,1,86,4,5,2,12,5,65,732,0,9
Graduation,Together,50116.0,1,1,68,2,1,0,4,5,64,66,1,7
Graduation,Together,84906.0,0,0,98,1,5,6,12,2,49,1631,3,8
Graduation,Married,61286.0,0,1,34,2,7,1,8,5,55,608,0,8
PhD,Married,82333.0,0,0,60,1,4,3,10,2,35,1822,2,8
PhD,Together,65220.0,0,0,3,4,8,4,7,6,56,1282,1,9
Graduation,Together,33590.0,2,1,65,1,1,0,2,7,47,8,0,8
Graduation,Divorced,30992.0,1,0,83,1,1,0,3,7,45,43,0,8
Master,Single,72309.0,0,0,64,1,5,6,8,3,45,1931,2,8
PhD,Married,156924.0,0,0,85,0,0,0,0,0,72,8,0,8
Basic,Married,16005.0,1,0,69,3,2,1,2,8,41,103,0,9
Master,Absurd,65487.0,0,0,48,3,3,5,6,2,64,1169,0,7
Graduation,Married,58692.0,0,1,21,1,8,2,4,7,56,395,0,7
Graduation,Widow,40590.0,1,1,30,5,3,4,3,6,52,258,1,8
Graduation,Single,20587.0,1,0,39,1,1,1,2,7,51,25,0,7
Master,Divorced,62637.0,0,1,76,1,2,2,5,2,67,185,0,7
Master,Divorced,29435.0,1,1,11,4,3,2,2,9,55,180,1,9
Graduation,Divorced,19346.0,1,0,26,1,1,0,3,8,47,22,0,7
Graduation,Married,35788.0,1,1,34,2,2,0,3,6,50,44,0,7
Graduation,Divorced,36997.0,1,1,72,5,2,1,4,5,53,94,0,8
Graduation,Married,23539.0,0,0,13,1,2,0,4,6,64,81,0,7
Graduation,Single,65333.0,0,1,58,7,9,4,8,6,48,798,2,7
Graduation,Single,78499.0,0,0,12,1,11,3,4,4,64,1334,2,8
PhD,Together,29732.0,1,0,23,1,2,0,2,9,50,38,0,7
Master,Together,41275.0,1,2,33,4,3,1,3,5,61,61,0,7
PhD,Together,63516.0,1,1,30,4,4,1,7,5,48,300,0,8
PhD,Married,42769.0,0,1,15,2,1,1,4,4,59,88,0,8
Master,Married,49572.0,1,1,25,2,2,0,3,7,63,54,0,8
Graduation,Married,69209.0,0,0,4,2,5,3,6,4,49,1782,1,9
Graduation,Married,17148.0,1,0,80,4,3,1,3,8,45,68,0,7
Graduation,Widow,40590.0,1,1,30,5,3,4,3,6,52,258,1,8
Master,Together,30560.0,1,0,6,1,1,0,3,7,45,31,0,8
2n Cycle,Married,32146.0,1,0,16,2,2,0,4,6,38,66,0,7
2n Cycle,Divorced,41713.0,1,1,57,5,3,1,4,6,57,174,0,7
Master,Together,34176.0,0,1,9,1,1,0,3,3,46,28,0,7
PhD,Married,58482.0,0,1,59,2,7,4,9,6,66,731,1,7
Graduation,Single,59686.0,0,1,78,1,4,1,6,4,56,274,0,7
PhD,Married,60896.0,0,1,90,3,9,10,4,6,57,1701,1,9
Graduation,Together,62994.0,1,0,74,1,6,2,4,6,41,312,0,7
Graduation,Together,47320.0,0,1,10,6,5,1,8,6,64,414,0,8
2n Cycle,Widow,74859.0,0,0,63,1,6,5,11,3,72,1565,1,8
Basic,Single,15253.0,1,0,13,2,1,0,3,7,29,29,0,8
PhD,Single,31560.0,1,0,98,2,2,1,3,8,47,94,0,8
Graduation,Divorced,72071.0,0,1,4,3,5,4,8,2,67,1338,0,8
Master,Single,91172.0,0,0,94,0,4,3,7,3,31,1092,5,8
Graduation,Married,90000.0,0,0,91,1,4,8,5,1,37,1479,3,8
Graduation,Single,41967.0,1,1,66,1,1,0,3,4,40,54,0,8
Graduation,Single,69263.0,0,1,14,1,9,1,7,6,56,568,1,7
2n Cycle,Divorced,65706.0,0,0,77,1,11,3,12,7,51,1199,4,8
Graduation,Together,60934.0,0,1,41,2,6,4,11,4,46,873,0,7
Graduation,Married,71965.0,0,1,21,3,6,3,5,3,70,1213,0,8
Graduation,Married,65210.0,0,1,25,2,9,3,8,6,66,731,2,7
PhD,Married,79174.0,0,0,2,1,5,6,7,2,46,2043,3,8
Master,Divorced,81380.0,0,0,51,1,4,2,10,2,54,1893,0,9
PhD,YOLO,48432.0,0,1,3,5,7,1,6,8,48,424,0,9
Graduation,Married,52914.0,0,1,32,2,7,3,3,7,50,575,1,8
Graduation,Together,38946.0,0,1,84,2,3,1,6,5,66,257,0,8
Graduation,Married,26067.0,1,0,49,3,3,0,3,8,47,56,0,8
PhD,Married,44325.0,0,1,69,4,8,2,7,8,49,542,1,8
Graduation,Married,42523.0,0,0,96,1,1,1,4,2,57,125,0,7
Basic,Single,26487.0,1,0,23,3,2,1,3,5,43,69,0,8
2n Cycle,Married,53233.0,0,1,18,1,1,0,3,4,64,40,0,7
Graduation,Married,67716.0,0,1,8,4,7,4,13,5,61,1016,1,8
Master,Married,76234.0,0,1,21,1,8,3,11,3,49,907,1,7
PhD,Married,84117.0,0,0,60,1,7,10,6,2,65,1566,1,7
Master,Together,65487.0,0,0,48,3,3,5,6,2,64,1169,0,7
Basic,Married,25224.0,1,0,36,2,1,1,3,3,49,46,0,7
Master,Single,89616.0,0,0,36,1,7,5,12,2,38,1644,1,8
Graduation,Divorced,40851.0,1,1,63,1,1,1,2,7,50,59,0,8
Graduation,Married,27469.0,0,0,2,1,0,0,3,6,74,17,0,9
2n Cycle,Married,82347.0,0,0,38,1,7,7,10,3,64,1853,3,9
Graduation,Married,73803.0,0,1,61,2,9,5,6,6,64,1528,2,9
Master,Single,8820.0,1,1,52,4,3,0,3,8,69,35,0,8
Graduation,Single,43322.0,0,0,25,1,3,0,4,7,47,141,0,7
Graduation,Together,55593.0,0,1,63,2,6,6,3,6,48,546,1,8
Graduation,Married,50501.0,1,1,10,7,5,4,4,6,67,500,2,8
Graduation,Married,37085.0,1,1,65,4,3,0,3,8,46,61,0,7
Basic,Single,16185.0,1,0,71,2,2,2,2,8,31,106,0,8
Graduation,Single,57731.0,0,1,0,4,8,8,6,6,52,704,0,9
PhD,YOLO,48432.0,0,1,3,5,7,1,6,8,48,424,1,9
Graduation,Married,73807.0,0,1,88,2,5,5,11,2,43,849,0,8
Graduation,Married,18929.0,0,0,15,1,1,0,4,6,31,85,0,8
Graduation,Single,35893.0,1,1,80,6,3,1,5,8,53,199,0,9
Graduation,Married,61014.0,0,1,17,4,9,3,4,7,41,1147,0,9
Graduation,Together,32144.0,1,1,76,4,2,1,3,7,67,54,1,7
Basic,Together,14918.0,0,1,52,1,1,0,3,6,58,43,0,9
Graduation,Divorced,45146.0,1,1,28,2,1,1,2,4,58,53,0,8
2n Cycle,Divorced,41769.0,0,1,31,6,8,1,7,8,66,521,0,8
Graduation,Together,88325.0,0,0,42,1,6,2,9,2,40,1623,0,7
Master,Divorced,38054.0,1,1,24,2,2,0,3,7,71,45,0,7
2n Cycle,Single,80617.0,0,0,42,1,4,6,8,2,26,1435,0,9
Graduation,Married,5305.0,0,1,12,0,1,0,0,13,45,32,0,8
Graduation,Together,36807.0,1,1,88,1,1,0,2,6,67,16,0,9
Graduation,Together,28427.0,1,0,67,2,2,0,3,8,38,52,0,8
PhD,Widow,82032.0,0,0,54,0,4,6,7,1,73,1234,0,7
Graduation,Together,22775.0,1,0,40,1,1,0,2,8,43,15,0,8
Master,Together,40101.0,1,0,73,4,6,1,6,7,36,415,0,9
Graduation,Married,58025.0,0,1,81,3,3,2,10,4,42,470,0,8
Master,Single,75777.0,0,0,12,1,3,6,11,1,39,1438,3,8
2n Cycle,Together,7500.0,1,0,7,4,3,2,2,7,42,53,0,8
Master,Married,33562.0,1,2,33,3,2,0,4,4,58,51,0,7
PhD,Single,57642.0,0,1,24,3,7,6,6,4,51,679,1,7
Graduation,Together,58554.0,1,1,55,6,8,2,6,7,53,586,0,9
Graduation,Married,63777.0,1,1,87,8,11,1,6,8,42,653,0,8
Graduation,Single,57967.0,0,1,39,5,4,2,8,5,59,468,0,8
2n Cycle,Together,52247.25135379061,0,0,53,0,0,0,1,0,43,1679,1,9
Graduation,Married,24434.0,2,0,9,2,2,1,2,7,49,50,0,7
Graduation,Single,11012.0,1,0,82,3,3,1,2,9,37,84,1,8
Master,Single,44802.0,0,0,71,2,9,4,12,8,51,1049,0,9
Graduation,Single,26816.0,0,0,50,1,0,0,3,4,35,22,0,9
Graduation,Together,666666.0,1,0,23,4,3,1,3,6,44,62,0,8
Graduation,Married,34421.0,1,0,81,1,1,0,2,7,47,30,0,8
Graduation,Married,61223.0,0,1,46,2,9,3,4,5,54,1341,0,8
PhD,Together,64014.0,2,1,56,7,8,2,5,7,75,444,1,7
Graduation,Divorced,56981.0,0,0,91,1,2,3,13,6,40,1241,1,7
